Forecast_ID,Date,Department_ID,Expected_Workload_Hours,Expected_Projects,Expected_Revenue,Season,Demand_Level
3108,7/25/2026,10,3164,41,173619,Q2,Medium
3109,9/25/2025,3,865,34,495263,Q1,High
3110,7/29/2026,6,3080,23,310753,Q1,Critical
3111,11/9/2026,7,4691,27,230770,Q1,Low
3112,5/20/2026,10,4955,37,373890,Q2,High
3113,7/16/2026,2,819,5,390996,Q1,Low
3114,1/26/2026,6,2852,29,472689,Q3,Low
3115,8/17/2025,4,3073,5,99016,Q4,Medium
3116,11/4/2025,9,2191,5,129689,Q2,Medium
3117,1/30/2025,2,4806,34,338721,Q2,Critical
3118,3/10/2026,8,2088,21,405018,Q2,High
3119,10/10/2025,7,1741,39,462524,Q3,Medium
3120,5/16/2026,9,2822,41,461266,Q4,Low
3121,9/24/2026,9,4434,45,97225,Q3,Medium
3122,12/1/2026,2,1398,4,71932,Q3,Low
3123,1/10/2026,4,2560,30,298697,Q3,Medium
3124,5/20/2025,6,4274,14,339763,Q2,High
3125,9/17/2025,8,1550,37,467595,Q4,Medium
3126,10/7/2025,9,1555,30,220391,Q2,Low
3127,4/27/2026,8,3164,29,317393,Q4,Low
3128,6/4/2026,10,539,18,388381,Q2,High
3129,12/8/2025,10,4720,7,242256,Q1,Critical
3130,6/10/2026,3,2961,38,260691,Q1,High
3131,9/21/2025,5,1499,11,176100,Q1,Critical
3132,7/9/2026,5,3408,25,353451,Q3,Low
3133,10/14/2025,9,1017,48,62650,Q1,Low
3134,9/28/2025,10,2444,1,435112,Q2,Critical
3135,9/4/2025,3,1709,8,185067,Q1,High
3136,8/27/2026,5,1623,20,318040,Q2,Low
3137,8/19/2025,10,3441,11,396086,Q1,Low
3138,4/18/2026,5,753,35,242768,Q1,Medium
3139,7/18/2025,6,1246,32,296657,Q3,Low
3140,6/4/2025,8,3486,6,88816,Q3,Low
3141,1/15/2025,8,3881,7,189408,Q1,Medium
3142,5/23/2026,8,1418,27,226639,Q1,Medium
3143,12/1/2025,9,4266,49,462875,Q2,High
3144,12/31/2026,4,4314,45,59440,Q3,Medium
3145,10/28/2025,4,2769,25,187134,Q1,Critical
3146,8/12/2026,3,4468,40,250091,Q4,Low
3147,11/1/2026,2,3811,21,404597,Q2,Critical
3148,10/5/2025,10,3830,17,163147,Q3,Critical
3149,11/17/2026,7,3136,8,301467,Q2,Critical
3150,8/11/2026,3,4586,33,415023,Q1,Low
3151,4/17/2025,2,4489,24,238528,Q3,Medium
3152,8/19/2026,5,4782,18,219557,Q2,Critical
3153,11/20/2025,5,3888,1,104341,Q4,Medium
3154,7/1/2025,8,4418,46,444377,Q2,High
3155,9/27/2025,7,566,20,336217,Q1,High
3156,6/3/2025,10,4148,9,224502,Q3,High
3157,10/7/2026,2,1162,12,342100,Q3,Low
3158,7/13/2025,1,1452,5,118970,Q1,Low
3159,12/11/2025,2,4539,16,363807,Q3,Low
3160,2/25/2025,6,1799,7,157646,Q3,High
3161,4/4/2025,6,2731,24,482098,Q1,Low
3162,1/31/2026,1,4635,48,192552,Q2,Medium
3163,7/29/2025,1,522,15,330630,Q1,Critical
3164,6/1/2026,4,2148,45,398035,Q3,High
3165,1/8/2025,2,2816,38,251957,Q2,High
3166,5/9/2025,4,3602,12,59293,Q1,Low
3167,12/1/2025,1,3324,29,114496,Q4,High
3168,6/4/2026,1,3631,42,68625,Q2,Medium
3169,5/16/2025,3,4326,39,332476,Q3,Low
3170,9/1/2026,4,4429,44,192976,Q3,High
3171,1/16/2025,6,4220,21,330802,Q4,High
3172,4/16/2026,9,3416,1,72951,Q3,Low
3173,5/3/2026,7,4621,35,73099,Q1,Low
3174,9/27/2026,9,1156,19,394030,Q3,Low
3175,10/7/2026,10,1806,45,494093,Q1,Critical
3176,12/5/2025,2,1128,43,468662,Q4,Low
3177,6/16/2025,8,1842,43,310500,Q1,High
3178,2/21/2026,2,1062,24,352169,Q3,Low
3179,4/11/2025,5,1426,48,490707,Q1,Low
3180,2/4/2025,1,627,27,187645,Q2,Medium
3181,2/28/2025,1,2794,48,300809,Q4,Critical
3182,3/3/2025,5,4829,7,139601,Q3,Critical
3183,7/23/2026,9,2642,38,85681,Q3,Critical
3184,5/28/2026,6,2008,11,98719,Q2,Critical
3185,11/7/2026,1,1285,36,376420,Q4,High
3186,6/26/2026,3,2675,40,117668,Q1,Low
3187,8/20/2025,4,1846,5,203211,Q1,Medium
3188,6/23/2026,9,3015,47,487792,Q2,High
3189,1/27/2026,6,2017,47,493239,Q2,High
3190,10/8/2026,10,3364,45,199604,Q1,High
3191,8/2/2026,9,3948,36,377955,Q2,Low
3192,3/11/2026,10,4346,31,178775,Q4,Medium
3193,1/23/2025,10,3332,48,498318,Q2,High
3194,11/5/2025,6,1401,29,368947,Q4,High
3195,3/21/2026,10,1813,31,149358,Q4,Low
3196,7/20/2026,8,2684,46,399434,Q3,Low
3197,8/7/2026,3,4850,5,190961,Q3,Low
3198,5/15/2026,8,1556,44,94660,Q2,High
3199,3/15/2025,9,1906,18,175177,Q3,Critical
3200,6/6/2026,4,3470,24,62736,Q1,Critical
3201,8/29/2025,8,3956,30,262750,Q3,Medium
3202,8/17/2026,3,4969,26,252182,Q4,Low
3203,4/3/2025,7,2835,40,418170,Q3,Critical
3204,12/13/2025,2,1921,34,154946,Q1,Critical
3205,6/22/2025,5,2637,26,378346,Q1,Low
3206,3/16/2026,2,4211,11,324631,Q1,High
3207,9/15/2025,4,1600,48,192210,Q3,High
3208,12/24/2026,10,4100,45,356388,Q2,Low
3209,6/19/2026,2,3836,45,90511,Q2,Low
3210,9/26/2025,7,4507,14,435040,Q2,High
3211,1/20/2025,10,3000,1,137293,Q3,Critical
3212,6/4/2025,5,4757,22,145546,Q2,Medium
3213,3/14/2025,5,3532,46,63179,Q3,Medium
3214,3/3/2026,9,4597,25,283198,Q2,Critical
3215,6/23/2026,2,4749,40,487389,Q2,Medium
3216,8/21/2025,2,3197,40,449226,Q2,Critical
3217,8/13/2025,10,3254,23,104843,Q4,Low
3218,8/11/2025,10,3113,22,226208,Q2,Low
3219,3/3/2025,2,4442,23,124090,Q4,Low
3220,5/21/2026,7,2974,1,290808,Q3,Critical
3221,12/21/2026,4,4307,26,60900,Q4,Low
3222,1/30/2026,2,993,3,293713,Q2,Low
3223,6/17/2026,9,702,12,137937,Q2,High
3224,7/6/2026,3,4934,14,482725,Q3,High
3225,12/31/2026,1,884,37,468881,Q2,Critical
3226,10/15/2025,2,548,28,103607,Q1,Medium
3227,12/4/2026,7,1681,5,113616,Q3,Medium
3228,1/21/2025,4,4783,32,279544,Q4,Critical
3229,7/26/2025,10,2482,27,352243,Q2,Medium
3230,5/6/2026,8,3228,30,102213,Q4,High
3231,4/4/2026,7,3057,30,386425,Q4,Medium
3232,12/10/2025,1,4233,43,74777,Q2,High
3233,4/17/2025,9,3551,36,475311,Q2,High
3234,11/23/2025,9,3260,24,271807,Q4,High
3235,9/3/2026,5,1526,11,55299,Q4,High
3236,10/5/2025,2,2125,35,408234,Q1,Medium
3237,6/3/2025,2,1766,34,282840,Q2,Critical
3238,2/13/2026,3,2587,38,228689,Q3,Low
3239,4/13/2026,7,1772,45,192681,Q2,Critical
3240,6/8/2026,8,2352,4,311467,Q4,Medium
3241,3/31/2026,5,4525,3,52417,Q4,Medium
3242,8/27/2026,3,2885,27,249129,Q2,Critical
3243,9/20/2025,9,2143,38,237517,Q3,Critical
3244,11/14/2026,8,2689,23,467974,Q2,High
3245,2/14/2025,5,4786,2,274776,Q2,Medium
3246,10/9/2026,5,4186,31,78378,Q2,Low
3247,8/26/2026,7,2980,25,326683,Q3,High
3248,8/19/2025,4,4444,17,243039,Q3,Low
3249,8/28/2026,2,2105,38,226929,Q1,Critical
3250,10/30/2025,2,3588,10,292266,Q1,Low
3251,7/1/2025,7,550,32,67733,Q4,Medium
3252,3/22/2025,8,3316,30,266876,Q2,High
3253,8/2/2026,8,3088,9,414956,Q2,High
3254,3/6/2026,5,3098,24,159292,Q4,Low
3255,10/18/2026,5,3547,10,402261,Q4,Critical
3256,1/18/2025,9,1785,22,429451,Q3,Critical
3257,11/19/2025,6,910,11,266234,Q2,High
3258,5/9/2026,7,4226,36,233458,Q1,High
3259,11/2/2025,6,3950,45,51838,Q3,Low
3260,4/16/2025,10,868,47,290827,Q4,Critical
3261,4/12/2026,9,4416,32,363509,Q4,Critical
3262,8/5/2025,4,3592,27,372058,Q2,High
3263,3/31/2025,10,3631,14,430715,Q4,Medium
3264,5/19/2025,5,1993,20,168719,Q3,Low
3265,3/10/2025,7,4221,37,281530,Q4,Medium
3266,4/5/2025,3,2913,13,74314,Q2,Critical
3267,8/1/2026,5,1627,2,240844,Q2,Low
3268,7/22/2025,2,1027,30,154134,Q4,Medium
3269,6/12/2025,10,1752,9,64314,Q4,Medium
3270,5/27/2025,4,1679,9,363238,Q3,Low
3271,3/24/2026,5,1568,24,210465,Q4,Medium
3272,11/12/2026,9,3635,22,100728,Q4,Low
3273,10/22/2026,10,1597,47,233996,Q4,Low
3274,11/13/2025,10,905,47,418960,Q2,Medium
3275,9/17/2025,2,2840,43,254657,Q4,High
3276,9/29/2025,10,2142,1,155186,Q2,Critical
3277,6/5/2025,5,4248,16,231642,Q1,Low
3278,12/2/2026,2,692,34,293390,Q4,High
3279,4/26/2025,3,1980,31,342269,Q3,Low
3280,5/22/2025,3,930,39,325970,Q3,High
3281,11/13/2025,2,4760,42,248951,Q2,High
3282,7/16/2025,5,1169,14,463067,Q1,High
3283,2/6/2026,5,1836,24,57170,Q1,Medium
3284,10/9/2026,7,3223,20,203548,Q3,Medium
3285,8/23/2026,4,2387,33,418029,Q2,High
3286,5/22/2025,5,1696,16,436010,Q1,Critical
3287,7/27/2025,2,1653,45,419323,Q4,Critical
3288,4/29/2025,5,1992,20,290865,Q3,Critical
3289,9/14/2026,6,4567,17,253958,Q3,Critical
3290,9/19/2025,1,889,41,52799,Q2,Low
3291,2/13/2025,5,2427,21,141573,Q4,Medium
3292,7/6/2026,5,3645,5,178009,Q4,Low
3293,1/28/2026,2,521,30,444189,Q4,High
3294,10/28/2025,1,4389,8,287536,Q3,Low
3295,1/28/2025,3,4642,26,430373,Q2,Critical
3296,2/20/2025,4,724,15,248003,Q1,Critical
3297,9/24/2025,5,3671,37,320382,Q4,High
3298,3/5/2025,9,3808,40,63570,Q4,Low
3299,6/12/2026,6,3859,4,210864,Q3,High
3300,2/15/2025,2,3276,9,392295,Q1,Medium
3301,10/10/2025,5,4341,46,342205,Q1,Medium
3302,4/15/2025,8,1253,24,223504,Q2,Critical
3303,11/2/2026,2,4333,43,469200,Q1,Medium
3304,10/17/2025,4,3786,14,208930,Q2,Critical
3305,2/28/2025,1,1270,34,127002,Q4,Medium
3306,10/29/2026,6,4119,47,176565,Q4,Critical
3307,1/20/2026,6,4094,23,216599,Q3,Medium
3308,4/1/2026,6,2756,6,226079,Q3,Medium
3309,4/16/2026,9,1149,16,124947,Q1,Medium
3310,4/12/2025,4,987,29,348761,Q1,Low
3311,1/9/2025,4,4274,29,286620,Q1,Critical
3312,3/27/2026,7,2498,48,146415,Q3,Medium
3313,6/8/2026,2,2148,31,330454,Q3,Low
3314,4/20/2025,8,1769,2,378606,Q2,Low
3315,11/15/2026,9,708,25,372204,Q1,Low
3316,7/29/2025,3,2714,37,221206,Q3,High
3317,7/17/2026,8,4030,30,481709,Q1,High
3318,1/9/2026,9,4988,19,222920,Q4,High
3319,7/18/2026,3,4755,2,162316,Q1,Low
3320,4/30/2026,5,4014,31,417799,Q4,High
3321,9/15/2025,3,3356,14,286551,Q1,Low
3322,7/12/2026,1,1345,18,431888,Q4,Low
3323,10/22/2025,2,1105,15,164939,Q4,Medium
3324,8/19/2026,9,1218,9,272905,Q4,Critical
3325,5/24/2025,9,4658,49,114706,Q1,Critical
3326,8/10/2025,2,3371,19,276486,Q4,High
3327,11/23/2025,5,3726,1,257062,Q4,High
3328,7/19/2026,8,2713,6,244160,Q3,Low
3329,1/2/2026,6,1426,20,272940,Q2,Critical
3330,8/14/2025,3,4843,25,214638,Q2,High
3331,4/29/2025,6,1628,26,258019,Q1,High
3332,11/18/2026,8,4598,49,179036,Q4,Critical
3333,1/5/2025,10,2324,3,395849,Q3,High
3334,3/29/2026,5,992,26,110987,Q1,Low
3335,5/11/2025,9,4569,34,172988,Q2,Low
3336,5/26/2026,8,2600,1,404451,Q2,Critical
3337,10/13/2026,3,2371,4,487632,Q3,Low
3338,7/11/2025,8,2634,44,58765,Q4,Critical
3339,3/13/2026,4,695,12,253790,Q2,Critical
3340,6/7/2026,6,1315,17,93484,Q2,Critical
3341,3/10/2025,6,1725,13,57620,Q2,Critical
3342,7/8/2025,1,4092,30,325096,Q3,Low
3343,12/20/2026,7,2918,37,190751,Q4,High
3344,7/4/2026,2,3198,35,415620,Q1,Critical
3345,7/10/2026,10,580,29,457180,Q3,Low
3346,11/29/2025,6,2221,37,117338,Q4,Low
3347,8/3/2026,6,4155,5,200723,Q1,High
3348,5/17/2026,9,3625,41,195745,Q4,Low
3349,10/20/2025,7,1776,7,91901,Q3,High
3350,11/19/2025,6,752,17,268556,Q1,Critical
3351,5/25/2026,1,3669,10,66687,Q1,Critical
3352,5/31/2026,9,1718,6,423801,Q4,High
3353,1/13/2025,3,1415,30,254962,Q2,Medium
3354,9/3/2025,5,648,6,86401,Q3,Critical
3355,9/14/2026,9,798,31,122974,Q1,Medium
3356,7/3/2026,6,2648,19,313656,Q4,Medium
3357,8/22/2026,7,603,24,432115,Q3,Low
3358,12/3/2025,3,1866,41,446373,Q4,Critical
3359,8/24/2026,3,2780,39,176926,Q2,Medium
3360,1/20/2026,7,1773,42,203069,Q3,High
3361,11/14/2025,3,3091,47,434483,Q2,High
3362,5/7/2025,3,3419,11,169818,Q2,Low
3363,12/31/2026,4,1037,43,179931,Q3,Critical
3364,12/5/2026,2,542,5,465260,Q2,Critical
3365,10/1/2026,3,1385,44,129987,Q3,High
3366,8/23/2026,4,2749,12,269020,Q3,Medium
3367,5/24/2025,1,3320,12,238878,Q4,Medium
3368,2/7/2025,4,3201,33,105939,Q4,Medium
3369,1/16/2025,1,3273,9,198899,Q4,Medium
3370,11/7/2025,4,2341,49,335340,Q2,Low
3371,5/26/2025,6,1784,8,382308,Q4,Low
3372,9/11/2025,3,4385,10,257572,Q1,Low
3373,1/23/2025,4,2271,7,468784,Q1,Medium
3374,2/14/2025,8,3003,8,355775,Q3,Medium
3375,10/3/2026,3,1363,27,481713,Q4,Critical
3376,3/17/2025,2,3265,42,96726,Q1,High
3377,2/5/2026,7,1628,41,470014,Q4,Medium
3378,11/5/2025,2,4366,49,396672,Q3,Medium
3379,8/18/2025,9,1303,2,207505,Q4,High
3380,9/30/2026,4,1913,36,243022,Q3,Low
3381,4/22/2026,4,4224,41,156235,Q3,Medium
3382,7/5/2026,8,2886,31,113383,Q1,Medium
3383,8/20/2026,10,1319,7,181975,Q4,Critical
3384,8/13/2026,7,2377,34,100555,Q4,Critical
3385,9/7/2025,1,2676,20,214896,Q3,Critical
3386,5/18/2025,10,2646,37,465761,Q1,Critical
3387,3/9/2025,10,1373,19,149644,Q1,Low
3388,2/15/2026,1,3209,17,70745,Q1,Low
3389,10/16/2025,5,4254,11,268189,Q4,Medium
3390,7/30/2025,10,603,34,368542,Q3,Critical
3391,1/5/2026,8,3665,36,144891,Q4,Critical
3392,5/15/2025,3,850,21,76583,Q4,High
3393,2/15/2025,10,4500,40,418989,Q3,Low
3394,6/27/2025,10,4665,20,323213,Q4,Critical
3395,10/30/2026,6,3643,37,421153,Q4,High
3396,7/11/2026,5,1754,43,294607,Q1,High
3397,11/12/2025,7,685,39,432023,Q2,High
3398,3/25/2025,9,4544,35,436265,Q3,Medium
3399,12/1/2026,7,3898,5,227272,Q2,High
3400,3/24/2026,5,3843,7,246914,Q3,Medium
3401,1/20/2025,8,2583,23,150205,Q2,High
3402,7/14/2026,8,4883,12,259345,Q3,Medium
3403,4/18/2026,9,3451,33,335184,Q2,Critical
3404,2/7/2025,1,3447,36,91112,Q3,Low
3405,1/28/2026,10,2626,40,292428,Q4,Critical
3406,7/30/2026,6,1805,8,120817,Q2,High
3407,12/23/2026,1,1531,26,459352,Q4,Medium
3408,4/22/2025,9,1814,45,126010,Q2,Critical
3409,2/5/2026,6,1778,24,478177,Q3,Low
3410,7/27/2026,1,3625,26,247972,Q4,High
3411,9/15/2026,10,890,28,157770,Q2,High
3412,7/5/2026,6,2605,22,370421,Q1,Low
3413,4/6/2025,8,767,12,306237,Q4,Low
3414,4/16/2026,7,905,36,382058,Q4,Critical
3415,7/13/2026,7,1286,47,126503,Q1,Low
3416,9/22/2025,8,3042,16,68816,Q4,Critical
3417,5/6/2025,6,2243,35,280300,Q3,Low
3418,7/26/2026,7,3122,16,158816,Q4,High
3419,5/22/2025,4,4658,11,156313,Q4,Medium
3420,6/26/2025,6,2516,49,294276,Q1,High
3421,5/8/2026,9,4740,6,386925,Q1,High
3422,3/19/2026,2,2981,28,404134,Q3,Medium
3423,4/28/2026,6,3602,42,427678,Q3,Critical
3424,12/7/2025,4,3160,14,338023,Q3,Critical
3425,5/3/2025,2,3354,3,85182,Q2,Critical
3426,9/28/2026,6,3426,41,410063,Q2,Low
3427,5/11/2025,7,1415,9,375497,Q1,Medium
3428,7/7/2025,6,3702,47,170293,Q1,Medium
3429,3/3/2026,9,4959,1,319249,Q2,Low
3430,8/12/2026,4,4110,40,164580,Q1,Critical
3431,1/6/2025,1,847,32,326846,Q1,Critical
3432,9/21/2026,4,2121,26,350793,Q4,Medium
3433,2/4/2025,9,1095,14,301572,Q4,High
3434,11/21/2026,7,1642,12,115495,Q3,Low
3435,2/7/2025,2,1514,41,497564,Q2,High
3436,12/2/2026,3,2206,48,336122,Q4,Medium
3437,7/4/2025,9,1107,42,271520,Q1,Critical
3438,1/10/2026,7,1858,40,122473,Q3,Medium
3439,5/13/2025,1,586,7,456913,Q2,Medium
3440,5/9/2026,2,689,13,164568,Q2,Low
3441,3/24/2025,4,1841,41,483142,Q4,Medium
3442,12/22/2025,1,1770,20,398555,Q2,Low
3443,9/24/2025,10,1878,35,184618,Q2,Medium
3444,4/17/2025,1,4186,40,83291,Q1,Critical
3445,7/12/2026,8,3983,20,436637,Q3,Low
3446,1/29/2025,6,2253,11,78295,Q3,Low
3447,2/9/2026,1,2365,25,441530,Q4,Medium
3448,10/29/2025,10,1510,1,142124,Q2,Low
3449,12/24/2025,3,1649,18,420034,Q3,Medium
3450,9/17/2025,5,736,28,434867,Q1,High
3451,4/23/2025,8,1892,32,168058,Q4,Critical
3452,11/30/2026,5,2275,2,124424,Q2,High
3453,1/1/2026,2,4508,41,96795,Q3,Critical
3454,8/10/2026,6,3896,38,457885,Q4,Low
3455,2/23/2025,2,1222,40,180063,Q3,High
3456,3/21/2025,3,3613,31,364985,Q1,Critical
3457,12/27/2026,1,3430,2,98373,Q2,High
3458,8/13/2026,4,3419,11,189309,Q3,High
3459,3/11/2026,9,4884,8,190032,Q4,Low
3460,2/13/2026,7,3140,27,354474,Q1,High
3461,11/24/2025,8,2175,42,218042,Q1,Medium
3462,1/4/2025,8,4052,23,253504,Q2,High
3463,6/29/2025,5,2219,8,101652,Q1,Medium
3464,1/6/2026,2,2630,44,51488,Q4,Critical
3465,5/18/2025,7,3173,44,187478,Q4,Critical
3466,3/26/2025,1,988,29,220039,Q3,Medium
3467,4/11/2025,6,4334,28,376755,Q4,Medium
3468,1/26/2026,6,2866,4,86350,Q2,High
3469,8/9/2025,2,3965,3,254452,Q4,High
3470,4/12/2026,8,668,2,135662,Q1,High
3471,6/12/2025,4,1026,24,368663,Q3,Low
3472,7/30/2026,7,972,28,87734,Q4,Medium
3473,12/8/2026,10,4271,46,480179,Q2,Medium
3474,4/3/2025,9,1471,9,246325,Q4,Medium
3475,11/11/2025,8,1427,9,232204,Q4,Low
3476,6/15/2025,2,2715,11,441385,Q2,Critical
3477,6/30/2025,9,3777,12,136134,Q1,Low
3478,1/16/2026,6,515,43,469309,Q3,Low
3479,4/26/2025,6,1896,31,76341,Q4,Critical
3480,1/9/2025,6,1269,13,155212,Q3,Critical
3481,3/29/2025,7,3096,10,251762,Q1,Low
3482,6/6/2026,6,2425,12,90828,Q1,Medium
3483,4/30/2025,8,3237,27,137465,Q1,High
3484,10/26/2026,10,2938,44,205869,Q4,High
3485,7/16/2025,7,593,23,430952,Q1,Critical
3486,12/13/2025,10,1639,38,146575,Q4,High
3487,7/19/2025,7,4385,11,162232,Q1,Medium
3488,3/27/2025,4,1720,3,242104,Q1,Low
3489,11/14/2025,7,4535,27,54598,Q1,Critical
3490,3/30/2025,4,1052,41,158814,Q1,Critical
3491,7/27/2025,10,3363,26,405318,Q1,Low
3492,2/17/2026,8,1358,27,440564,Q4,Medium
3493,8/10/2025,5,883,13,125873,Q2,Low
3494,3/15/2026,8,4380,30,393308,Q1,Low
3495,11/9/2026,9,3700,44,291698,Q3,High
3496,2/23/2026,3,1933,38,412523,Q2,High
3497,1/2/2025,1,933,11,254222,Q4,Critical
3498,9/10/2026,5,3753,45,451945,Q4,Medium
3499,11/12/2025,3,2188,37,60783,Q3,Low
3500,12/25/2025,5,3767,12,79165,Q2,Medium
3501,12/31/2025,10,892,2,115249,Q3,Critical
3502,7/9/2025,2,1176,8,158568,Q2,Medium
3503,6/11/2025,5,929,17,157521,Q4,High
3504,1/13/2025,7,3437,25,373196,Q1,Critical
3505,1/3/2026,9,836,15,376946,Q4,Low
3506,3/11/2026,9,1107,17,159992,Q4,High
3507,5/31/2025,2,718,13,188516,Q2,Low
3508,12/25/2025,3,4188,49,262481,Q3,Critical
3509,4/29/2026,6,4628,15,354950,Q3,Low
3510,11/14/2026,3,2189,46,171289,Q1,Low
3511,12/23/2026,10,3894,36,283194,Q1,Low
3512,11/26/2025,1,2662,1,134711,Q2,Critical
3513,5/28/2026,9,2795,44,492470,Q4,High
3514,4/23/2026,9,709,29,409445,Q2,Low
3515,11/28/2025,4,1325,8,197989,Q4,Critical
3516,4/14/2026,8,2960,1,466191,Q2,Critical
3517,11/29/2025,7,3037,34,130050,Q1,Critical
3518,2/3/2026,9,2849,19,358744,Q1,Medium
3519,11/11/2026,6,1236,49,291549,Q1,Low
3520,11/15/2025,4,3703,31,483917,Q3,High
3521,3/15/2026,10,2760,20,135932,Q4,High
3522,3/6/2025,1,4437,25,242176,Q3,Medium
3523,1/4/2026,5,4405,17,100326,Q3,Medium
3524,7/7/2025,9,1229,36,223042,Q1,High
3525,7/3/2025,6,743,13,292084,Q3,Critical
3526,6/7/2025,9,1292,22,463373,Q4,Medium
3527,6/6/2026,2,4534,7,103650,Q3,Critical
3528,10/7/2025,4,1108,39,293353,Q2,High
3529,9/11/2025,8,4646,11,186786,Q3,Critical
3530,9/24/2026,3,1058,41,377663,Q3,Critical
3531,9/25/2025,5,4737,12,355400,Q1,Medium
3532,10/4/2026,4,4983,39,164198,Q1,Medium
3533,8/9/2026,4,3588,48,461087,Q4,High
3534,4/6/2025,10,1838,1,201897,Q1,Low
3535,6/1/2026,6,4655,10,403294,Q1,High
3536,5/10/2025,9,2891,40,344392,Q2,Medium
3537,4/2/2025,4,4157,25,173360,Q2,Low
3538,2/23/2025,7,2765,35,194619,Q1,High
3539,7/28/2026,3,4574,11,331324,Q3,Medium
3540,1/15/2026,9,1939,9,371555,Q3,Low
3541,11/30/2025,9,4676,43,350817,Q2,Critical
3542,12/5/2025,3,3043,30,403970,Q3,Medium
3543,7/14/2026,2,3990,3,102814,Q1,Medium
3544,8/16/2026,8,2337,32,132921,Q2,Critical
3545,4/20/2026,5,744,17,231530,Q4,High
3546,3/10/2026,2,2391,31,218641,Q2,High
3547,12/15/2025,10,3713,35,394954,Q4,Low
3548,11/2/2025,2,2464,35,182049,Q4,Low
3549,5/6/2025,7,1939,7,206246,Q2,Critical
3550,8/2/2026,9,2921,1,394474,Q2,Medium
3551,8/27/2026,6,1141,3,335338,Q2,Critical
3552,10/8/2025,6,4388,6,81520,Q2,Low
3553,3/27/2025,5,3258,5,272702,Q3,High
3554,2/27/2025,3,4389,11,75326,Q1,Critical
3555,11/3/2026,9,1309,35,482597,Q4,High
3556,4/9/2026,2,1522,28,269458,Q3,Critical
3557,6/12/2025,6,3934,38,175848,Q1,Low
3558,1/11/2026,8,1880,6,499865,Q1,Critical
3559,3/9/2025,5,2833,40,184973,Q3,High
3560,12/12/2025,5,1958,6,367465,Q3,Medium
3561,4/22/2026,5,2931,33,256448,Q3,Medium
3562,5/23/2025,2,4690,35,490192,Q4,Low
3563,2/5/2026,1,2555,24,390335,Q3,Low
3564,9/27/2025,10,558,25,124197,Q1,Critical
3565,8/16/2026,6,3870,23,180680,Q3,High
3566,1/11/2025,8,3281,9,253299,Q3,Medium
3567,5/30/2025,4,4047,47,256602,Q2,Medium
3568,7/28/2026,9,3587,48,60554,Q3,High
3569,7/23/2026,10,1026,11,320895,Q1,High
3570,2/17/2025,10,4337,1,375769,Q4,Critical
3571,12/3/2025,5,3367,12,364017,Q2,Critical
3572,10/10/2026,1,1937,28,191149,Q4,Low
3573,1/9/2026,5,3545,19,432648,Q3,Low
3574,5/24/2025,4,2367,21,193854,Q3,Low
3575,10/13/2026,7,1389,8,320774,Q1,High
3576,2/8/2026,6,1299,49,118177,Q2,Critical
3577,11/27/2025,10,3198,36,403756,Q4,Critical
3578,10/16/2025,5,4928,35,257960,Q1,Medium
3579,7/13/2025,9,3247,4,136263,Q2,High
3580,7/9/2026,5,3581,39,409239,Q3,High
3581,3/15/2026,3,2126,47,249584,Q2,Low
3582,5/11/2025,8,4955,24,477454,Q2,Medium
3583,10/19/2026,3,2542,16,62069,Q3,Critical
3584,3/2/2026,8,4711,7,214594,Q2,High
3585,9/19/2026,2,3091,21,222705,Q4,Medium
3586,8/5/2025,7,2205,20,124234,Q2,Medium
3587,5/16/2026,3,3189,17,88133,Q3,Low
3588,6/14/2025,7,3627,9,163560,Q2,High
3589,9/11/2026,4,4428,21,391587,Q3,Low
3590,2/28/2026,3,3672,42,332722,Q3,High
3591,10/5/2026,9,4008,33,163169,Q3,Low
3592,8/26/2026,2,3733,42,84141,Q2,Critical
3593,11/12/2025,7,4044,43,351057,Q4,High
3594,7/31/2026,3,2510,34,299295,Q2,Medium
3595,8/21/2026,3,654,46,187712,Q3,Critical
3596,7/8/2025,7,4396,9,395433,Q1,Critical
3597,11/7/2026,7,4023,11,347361,Q3,Medium
3598,4/30/2026,3,1931,38,70037,Q1,Low
3599,9/4/2026,2,4428,35,176635,Q3,Medium
3600,3/31/2026,8,3522,11,139562,Q2,High
3601,2/25/2025,2,2105,13,196397,Q1,Critical
3602,7/4/2026,6,3218,8,491105,Q2,Medium
3603,11/2/2026,4,1637,20,177681,Q3,Critical
3604,7/2/2025,2,1650,29,199348,Q3,Critical
3605,3/21/2025,5,3006,23,220024,Q1,Low
3606,3/19/2026,5,1321,41,292568,Q4,Medium
3607,9/30/2025,10,3372,25,158588,Q2,Medium
3608,6/8/2025,5,1835,34,70579,Q1,Low
3609,12/26/2025,8,706,14,88983,Q1,Medium
3610,2/5/2025,10,3377,44,244089,Q1,Medium
3611,5/6/2025,1,3003,37,232221,Q2,Critical
3612,3/20/2025,2,1909,11,414568,Q1,Critical
3613,7/13/2025,8,1878,34,78125,Q3,Low
3614,6/26/2026,1,912,8,493082,Q3,Low
3615,7/9/2026,5,3227,47,330342,Q3,Critical
3616,2/28/2025,2,4578,21,234659,Q2,Low
3617,6/20/2025,10,4972,13,50906,Q4,High
3618,5/19/2026,6,2853,1,149877,Q4,Critical
3619,8/29/2025,1,2379,13,424754,Q3,High
3620,8/8/2026,4,3270,31,468909,Q3,Low
3621,1/18/2025,10,1373,34,151718,Q2,Low
