Capacity_ID,Date,Department_ID,Available_Employees,Available_Capacity_Hours,Max_OT_Hours,Capacity_Target
5701,9/18/2026,7,47,2078,5,0.85
5702,7/24/2025,9,58,1037,13,0.77
5703,3/26/2025,8,209,3628,7,0.9
5704,6/20/2025,7,460,3897,18,0.84
5705,5/21/2026,7,95,2861,18,0.84
5706,4/28/2025,1,23,2459,7,0.79
5707,7/6/2026,4,169,3015,11,0.76
5708,6/25/2025,7,372,4003,7,0.84
5709,12/14/2026,8,480,4202,6,0.9
5710,1/4/2026,1,102,1018,8,0.93
5711,12/9/2026,2,121,2002,14,0.93
5712,6/2/2026,3,86,4934,10,0.91
5713,1/3/2026,9,477,1851,16,0.92
5714,11/13/2025,10,440,1031,11,0.93
5715,4/23/2026,2,488,2112,9,0.92
5716,5/14/2026,9,381,541,11,0.9
5717,3/18/2026,1,265,3615,10,0.99
5718,5/4/2026,10,384,4690,13,0.98
5719,2/21/2025,8,442,2960,10,0.91
5720,3/29/2026,2,329,4833,11,0.91
5721,6/18/2026,7,237,1066,8,0.91
5722,3/29/2025,6,419,5661,19,0.88
5723,11/16/2026,2,181,1827,16,0.87
5724,8/27/2026,3,20,2678,9,0.99
5725,12/16/2025,10,317,1963,19,0.91
5726,9/15/2025,1,345,4683,6,0.85
5727,1/7/2026,3,99,1195,12,0.93
5728,11/18/2025,2,81,1061,5,0.9
5729,2/21/2025,2,472,5459,6,0.85
5730,3/24/2025,5,496,2951,5,0.94
5731,6/13/2025,8,164,5874,5,0.8
5732,8/6/2025,1,349,857,6,0.9
5733,7/18/2025,6,121,3149,10,0.78
5734,5/15/2026,3,110,2963,11,0.9
5735,6/1/2025,3,284,1170,16,0.83
5736,12/10/2025,8,50,1364,16,0.88
5737,8/5/2026,7,326,1561,15,0.91
5738,11/8/2026,9,112,4246,11,0.83
5739,12/3/2026,2,269,2922,15,0.76
5740,3/2/2025,9,28,3159,17,0.92
5741,11/11/2026,6,318,4591,18,0.77
5742,3/28/2025,7,388,802,18,0.76
5743,5/27/2025,4,394,4108,14,0.76
5744,2/25/2025,3,431,1221,6,0.93
5745,8/19/2025,8,87,2044,14,0.91
5746,1/29/2026,3,456,5198,16,0.9
5747,9/27/2025,1,230,3159,6,0.9
5748,4/1/2026,9,139,2901,8,0.99
5749,6/3/2026,9,39,4418,10,0.8
5750,2/1/2025,3,422,1527,18,0.76
5751,12/8/2025,2,169,4862,18,0.88
5752,11/4/2026,5,266,3204,8,0.99
5753,12/10/2026,7,38,718,11,0.98
5754,12/21/2025,6,73,3367,7,1
5755,6/9/2026,9,140,3601,14,0.92
5756,5/30/2025,4,247,698,18,0.99
5757,11/1/2026,8,468,3357,8,0.85
5758,7/25/2025,7,495,5773,10,0.85
5759,10/2/2026,7,94,5641,19,0.94
5760,2/28/2026,5,169,3192,17,0.78
5761,6/16/2026,7,334,3204,5,0.89
5762,8/3/2026,5,324,3959,9,0.82
5763,10/3/2025,3,263,1259,13,0.79
5764,10/27/2026,2,474,2592,18,0.83
5765,2/1/2026,2,269,4518,15,0.8
5766,7/22/2026,2,418,1315,12,0.86
5767,5/9/2026,1,102,1682,19,0.88
5768,10/20/2025,7,47,1751,9,0.96
5769,11/7/2025,9,345,5473,6,0.95
5770,6/3/2025,5,452,3925,11,0.78
5771,4/8/2026,8,383,1162,14,0.88
5772,3/3/2026,4,136,4592,16,0.96
5773,8/13/2025,7,142,1844,14,0.89
5774,2/20/2026,5,290,3552,16,0.76
5775,5/8/2026,8,263,599,17,0.99
5776,4/8/2026,4,439,4179,13,0.99
5777,7/28/2026,8,237,3330,15,0.84
5778,2/28/2025,1,76,4535,18,0.99
5779,9/21/2025,6,498,1478,13,0.99
5780,4/10/2026,4,144,5265,9,0.91
5781,9/24/2026,3,221,523,17,0.94
5782,12/11/2025,9,458,3934,11,0.94
5783,6/8/2025,10,181,699,9,0.97
5784,2/12/2025,4,243,1116,13,0.8
5785,5/1/2026,7,82,2142,10,0.77
5786,8/9/2025,4,395,3920,10,0.76
5787,1/7/2026,5,409,4734,17,0.82
5788,1/20/2025,1,350,4204,8,0.94
5789,3/25/2026,8,70,4288,18,0.83
5790,6/5/2026,4,124,3306,16,0.87
5791,6/13/2025,2,385,4081,6,0.79
5792,1/16/2026,8,368,1028,8,0.96
5793,10/8/2026,4,215,1858,16,0.85
5794,9/17/2026,7,375,1709,18,0.85
5795,11/20/2026,3,150,2476,8,0.86
5796,10/5/2025,8,433,4105,9,0.92
5797,12/11/2025,10,486,4418,14,0.91
5798,5/8/2026,6,78,1338,10,0.82
5799,11/1/2026,3,260,5974,11,0.85
5800,1/28/2026,10,283,3624,11,0.78
5801,7/31/2025,3,403,1451,6,0.98
5802,7/13/2025,8,78,2531,16,0.85
5803,5/28/2026,5,416,5580,19,0.86
5804,2/1/2026,6,279,3033,9,0.84
5805,5/22/2026,5,360,2721,9,0.96
5806,1/9/2025,5,352,3462,7,0.86
5807,10/23/2026,6,325,3830,14,0.93
5808,4/5/2025,7,48,5006,17,1
5809,5/17/2025,10,387,3916,5,0.95
5810,11/10/2025,8,264,5673,5,0.82
5811,7/30/2026,2,180,3361,18,0.87
5812,1/2/2026,5,383,2304,13,0.97
5813,3/17/2026,3,430,744,11,0.78
5814,8/25/2026,9,406,3213,7,0.85
5815,10/2/2026,10,454,1806,5,0.82
5816,3/1/2025,10,289,5827,18,0.77
5817,1/11/2025,6,175,4738,18,0.77
5818,7/22/2025,8,450,759,17,0.99
5819,9/13/2025,6,352,5647,14,0.81
5820,12/26/2025,8,449,2129,19,0.85
5821,11/18/2026,1,488,1075,14,0.81
5822,9/24/2026,1,344,2389,15,0.85
5823,10/7/2026,9,27,3090,11,0.76
5824,8/9/2026,4,370,4581,13,0.88
5825,1/12/2025,4,78,5149,9,0.93
5826,1/1/2026,4,268,906,17,0.86
5827,4/8/2025,5,43,1957,7,0.99
5828,1/18/2025,6,368,4639,16,0.77
5829,4/18/2026,8,427,5142,12,0.85
5830,8/16/2026,4,374,4648,5,0.87
5831,11/12/2026,1,109,1091,18,0.89
5832,7/3/2026,3,137,1824,10,1
5833,9/11/2025,10,431,1858,9,0.77
5834,8/22/2025,6,387,5656,6,0.96
5835,5/13/2026,9,169,1206,9,0.97
5836,9/1/2026,9,489,1244,14,0.99
5837,4/19/2025,1,132,1008,18,0.85
5838,4/4/2026,3,140,3691,19,0.94
5839,12/24/2026,4,83,1599,16,0.87
5840,12/1/2026,9,283,2930,7,0.8
5841,1/16/2026,5,237,3607,15,0.99
5842,12/15/2025,1,271,2163,15,0.9
5843,12/11/2026,4,130,2455,16,0.81
5844,8/25/2025,5,265,836,16,0.93
5845,9/28/2025,3,320,2754,9,0.91
5846,7/2/2025,9,339,1769,11,0.83
5847,11/16/2025,7,276,1349,18,0.86
5848,8/8/2026,6,465,4902,18,0.8
5849,5/15/2025,9,205,4291,14,0.85
5850,3/7/2025,4,216,5671,7,0.79
5851,9/26/2026,4,377,2412,12,0.87
5852,1/10/2026,9,489,4845,13,0.79
5853,11/2/2025,10,450,2106,9,0.82
5854,2/9/2025,3,200,926,7,0.77
5855,12/6/2026,10,92,841,17,0.93
5856,5/19/2026,4,267,3429,10,0.87
5857,7/13/2026,2,289,1453,13,0.89
5858,9/3/2026,2,31,1547,19,0.84
5859,1/5/2025,1,74,697,11,0.95
5860,7/21/2026,5,280,3185,12,0.96
5861,6/19/2025,9,315,3273,6,0.87
5862,1/8/2026,2,105,2899,8,0.85
5863,2/23/2026,6,128,1188,12,0.99
5864,1/21/2026,2,475,1561,6,0.97
5865,8/31/2025,10,344,3666,5,0.77
5866,9/24/2025,4,210,3123,7,0.99
5867,2/14/2026,4,301,2789,6,0.9
5868,10/7/2026,8,36,692,16,0.97
5869,3/28/2025,1,445,1951,5,0.87
5870,3/12/2026,2,339,4417,17,0.84
5871,5/23/2026,9,352,1282,7,0.78
5872,4/4/2026,7,369,2497,7,0.87
5873,3/13/2025,10,186,1590,19,0.86
5874,7/1/2025,9,246,1520,16,0.95
5875,6/4/2025,9,151,4699,16,0.8
5876,7/13/2025,2,233,4091,8,0.94
5877,2/7/2025,7,30,3958,7,0.94
5878,4/15/2026,5,130,3227,10,0.76
5879,2/16/2026,10,229,5055,6,0.98
5880,11/9/2026,8,408,5399,10,0.76
5881,6/20/2026,3,245,3430,18,0.89
5882,3/29/2025,9,34,5021,17,0.9
5883,12/16/2026,1,267,2517,14,0.82
5884,8/18/2026,1,422,5330,15,0.89
5885,10/10/2026,3,132,5263,19,0.94
5886,2/16/2026,7,351,3045,8,0.97
5887,6/22/2025,9,303,2002,6,0.96
5888,8/1/2025,1,78,3953,17,0.98
5889,1/14/2026,9,375,1182,17,0.83
5890,10/22/2025,2,271,2292,15,0.76
5891,9/23/2025,4,321,2008,12,0.85
5892,11/12/2026,1,220,1270,17,0.93
5893,7/1/2026,8,417,5616,17,1
5894,11/1/2026,1,92,3536,15,0.75
5895,12/28/2025,2,337,904,12,0.97
5896,4/6/2026,5,114,2739,14,0.92
5897,8/31/2026,1,339,2470,5,0.92
5898,9/21/2025,7,298,5777,14,0.86
5899,11/27/2026,1,278,1233,9,0.99
5900,5/24/2026,10,336,4686,17,0.95
5901,10/10/2026,3,65,3797,5,0.83
5902,12/7/2026,8,429,3242,6,0.83
5903,8/4/2026,2,202,4430,18,0.88
5904,3/25/2026,3,187,3080,17,0.9
5905,5/31/2025,4,23,2961,15,0.75
5906,3/3/2025,6,112,5539,6,0.75
5907,6/25/2026,1,160,1398,6,0.85
5908,6/24/2025,2,246,5520,5,0.91
5909,9/14/2025,7,308,4184,6,0.99
5910,11/18/2026,4,97,1470,15,0.88
5911,6/2/2026,7,94,3326,17,0.95
5912,10/6/2026,10,397,2715,12,0.76
5913,12/16/2026,9,49,4653,14,0.82
5914,11/4/2025,8,226,4009,12,0.84
5915,4/4/2025,9,134,3174,12,0.79
5916,7/26/2025,3,142,5518,10,0.9
5917,12/19/2026,2,236,5787,10,0.92
5918,4/4/2026,5,181,4386,18,0.77
5919,6/14/2026,5,359,4483,14,0.88
5920,7/15/2025,10,420,4505,16,0.77
5921,7/8/2025,4,339,2109,11,0.92
5922,10/23/2025,8,152,1362,17,0.91
5923,2/6/2025,1,360,1673,8,0.99
5924,5/19/2026,1,453,5687,15,0.97
5925,8/24/2025,2,259,1741,6,0.96
5926,9/23/2025,4,346,812,9,0.88
5927,2/4/2025,6,108,4106,6,0.78
5928,9/8/2026,1,250,1486,13,0.84
5929,12/28/2025,10,318,5552,6,0.76
5930,9/2/2026,6,298,4167,7,0.99
5931,1/21/2026,8,247,1516,6,0.93
5932,11/10/2026,6,135,2037,5,0.89
5933,3/18/2025,4,332,509,15,0.99
5934,8/14/2025,4,296,2266,18,0.78
5935,7/4/2025,10,301,5636,10,0.88
5936,12/22/2026,4,229,1633,19,0.86
5937,12/21/2025,8,395,2320,15,0.77
5938,11/12/2026,9,161,5501,15,0.82
5939,11/1/2025,1,215,2184,19,0.75
5940,9/27/2025,9,487,3457,9,0.89
5941,4/9/2025,5,129,1778,6,0.9
5942,7/8/2025,2,398,3351,15,0.97
5943,7/26/2026,6,333,3154,12,0.83
5944,10/29/2026,2,218,2006,15,0.97
5945,8/27/2026,3,178,3190,6,0.84
5946,1/28/2026,4,190,5740,11,0.84
5947,7/26/2025,5,408,656,15,0.78
5948,11/5/2026,8,419,2620,5,0.88
5949,11/15/2025,9,130,3955,18,0.89
5950,7/28/2026,2,250,1218,6,0.91
5951,9/6/2026,9,420,774,11,1
5952,1/17/2026,3,377,678,6,0.91
5953,2/8/2026,6,486,4927,14,0.9
5954,4/19/2025,9,437,4293,18,0.76
5955,2/15/2026,9,257,2545,13,0.81
5956,2/16/2025,7,319,4684,10,0.88
5957,9/12/2026,2,423,4299,8,0.76
5958,11/6/2025,6,338,1338,7,0.92
5959,4/9/2025,8,115,5107,10,0.8
5960,7/4/2025,3,29,5807,15,0.91
5961,9/12/2025,10,180,2583,18,0.92
5962,4/6/2025,8,117,3399,6,0.77
5963,6/10/2025,7,370,5051,6,0.93
5964,9/3/2026,7,162,1023,17,0.91
5965,11/14/2026,5,481,3875,10,0.8
5966,4/11/2026,10,471,3643,17,0.78
5967,10/22/2025,10,276,5230,8,0.97
5968,1/7/2025,8,55,4665,14,0.85
5969,4/5/2025,4,139,5261,5,0.9
5970,3/27/2025,6,282,1988,6,0.78
5971,1/6/2026,9,211,5378,7,0.75
5972,6/5/2026,2,233,2970,11,0.87
5973,11/24/2025,2,45,2962,7,0.98
5974,2/14/2026,3,153,2157,16,0.78
5975,1/5/2025,9,334,4265,13,0.9
5976,3/19/2026,9,78,3402,17,0.94
5977,5/9/2025,10,257,2971,12,0.92
5978,12/28/2026,6,430,2409,5,0.95
5979,9/11/2026,7,242,1951,18,0.9
5980,6/3/2026,2,422,2812,9,0.9
5981,4/19/2026,3,318,1409,5,0.95
5982,3/31/2026,6,156,5719,5,0.95
5983,11/10/2025,3,486,1996,6,0.82
5984,3/11/2026,5,194,1092,11,0.93
5985,5/20/2025,8,285,3759,19,0.85
5986,3/2/2025,7,349,5206,6,0.82
5987,7/14/2025,6,23,2200,14,0.86
5988,7/11/2026,3,90,1792,6,0.95
5989,9/4/2026,6,386,5113,14,0.88
5990,1/4/2025,4,148,5910,13,0.81
5991,1/14/2025,10,100,5921,11,0.86
5992,11/17/2026,10,129,5882,11,0.9
5993,1/20/2025,7,277,3054,13,0.86
5994,7/10/2026,4,364,5507,11,0.88
5995,7/24/2025,7,216,885,12,0.91
5996,5/23/2026,3,138,4659,7,0.85
5997,7/17/2025,5,66,3881,16,0.75
5998,3/13/2026,8,141,2165,16,0.89
5999,2/26/2025,2,217,5617,14,0.84
6000,4/4/2026,4,32,939,11,0.86
6001,3/6/2025,8,434,4557,6,0.91
6002,3/10/2025,9,143,4751,17,0.79
6003,9/29/2025,8,52,3324,13,0.77
6004,10/16/2025,9,357,1178,17,0.76
6005,8/14/2025,5,232,3197,12,0.99
6006,5/1/2026,2,356,2731,11,0.82
6007,6/16/2025,10,49,5736,16,0.76
6008,11/23/2025,8,295,3298,15,0.75
6009,1/12/2025,3,352,1438,17,0.77
6010,7/31/2025,5,486,1165,17,0.8
6011,7/27/2026,4,308,5521,18,0.99
6012,2/21/2025,6,97,3779,8,0.86
6013,7/15/2026,6,144,5677,7,0.86
6014,12/12/2025,2,139,957,13,0.91
6015,5/4/2025,5,106,2203,9,0.91
6016,8/6/2026,8,80,5430,10,0.78
6017,6/29/2026,9,465,665,8,0.78
6018,9/16/2025,6,220,3549,17,0.8
6019,5/8/2025,2,257,3902,17,0.83
6020,2/18/2025,7,26,1234,10,0.86
6021,5/24/2025,1,423,717,13,0.76
6022,6/16/2026,3,342,4748,9,0.99
6023,3/15/2026,10,404,1269,18,0.81
6024,3/28/2025,4,286,4657,11,0.87
6025,3/31/2025,10,492,2871,7,0.84
6026,5/7/2026,8,363,3108,19,0.94
6027,5/15/2025,9,458,977,7,0.81
6028,8/27/2025,3,100,1941,17,0.97
6029,8/21/2026,8,242,5770,5,0.93
6030,7/27/2025,4,115,2043,10,0.82
6031,9/25/2026,10,105,4704,15,0.79
6032,3/4/2026,8,304,4236,13,0.86
6033,9/20/2026,6,377,3914,13,0.97
6034,11/19/2026,5,372,1996,14,0.89
6035,4/29/2025,7,38,1910,14,0.92
6036,6/1/2026,3,135,2390,7,0.76
6037,2/6/2025,4,304,5868,9,0.78
6038,9/10/2025,1,155,3847,6,0.86
6039,6/27/2026,9,42,2075,15,0.78
6040,5/14/2025,4,163,4430,8,0.83
6041,9/5/2026,6,83,5815,10,0.98
6042,6/13/2026,4,383,5704,11,0.87
6043,10/3/2025,9,361,871,5,0.75
6044,8/16/2025,5,36,1623,17,0.81
6045,11/19/2025,9,70,5978,15,0.87
6046,2/4/2026,5,311,780,16,0.75
6047,1/30/2026,6,471,1555,15,0.91
6048,9/21/2026,10,430,3918,13,0.96
6049,4/26/2025,6,307,2293,15,0.92
6050,8/2/2026,3,304,2723,7,0.83
6051,11/5/2025,5,172,3528,15,0.82
6052,8/8/2026,5,301,3860,10,0.87
6053,7/10/2025,3,358,5456,5,0.83
6054,11/14/2025,5,60,2275,11,0.89
6055,6/25/2025,7,453,3067,7,0.96
6056,6/21/2026,9,213,2090,19,0.93
6057,1/18/2026,6,34,3047,11,0.89
6058,4/25/2025,5,316,2574,9,0.87
6059,11/30/2026,8,136,5307,11,0.85
6060,1/25/2025,8,284,5834,11,0.86
6061,9/9/2026,10,186,2410,19,0.98
6062,2/26/2026,2,300,831,13,0.99
6063,8/5/2025,6,367,3285,7,0.92
6064,5/26/2025,8,289,1877,5,0.96
6065,12/27/2025,8,211,3408,7,0.94
6066,11/10/2025,9,50,1109,16,0.93
6067,9/19/2025,2,174,1084,14,0.93
6068,4/20/2025,1,359,3821,18,0.95
6069,6/28/2025,9,484,4749,9,0.77
6070,12/18/2026,10,236,3216,13,0.85
6071,7/18/2025,4,392,1148,15,0.92
6072,2/14/2026,2,55,4717,16,0.82
6073,5/12/2025,8,32,4137,15,0.8
6074,1/14/2025,6,255,4118,12,0.92
6075,12/28/2025,7,285,2693,5,0.86
6076,6/2/2026,3,252,1192,5,0.98
6077,9/13/2026,9,387,3697,18,0.9
6078,8/13/2026,5,370,1992,17,0.77
6079,8/2/2025,10,435,2984,18,0.96
6080,8/18/2025,2,453,1773,9,0.97
6081,8/20/2026,5,267,3525,19,0.78
6082,1/18/2025,3,131,4148,5,0.78
6083,9/28/2026,8,158,2556,9,0.76
6084,6/15/2026,2,252,5943,19,0.98
6085,11/15/2025,7,495,4065,14,0.92
6086,3/10/2025,2,58,2542,15,0.98
6087,3/30/2026,4,361,3067,8,0.81
6088,2/10/2025,3,44,5052,17,0.91
6089,7/1/2026,3,259,5634,19,0.86
6090,10/9/2025,7,154,3194,10,0.8
6091,3/11/2025,7,470,1720,6,0.75
6092,3/21/2026,10,443,5108,8,0.84
6093,6/14/2026,7,465,4348,8,0.76
6094,6/5/2025,5,397,3266,11,1
6095,8/11/2025,5,48,908,16,0.78
6096,11/30/2025,9,482,2296,18,0.86
6097,3/5/2026,1,45,4733,17,0.87
6098,7/8/2026,9,339,5088,13,0.82
6099,6/3/2026,8,292,2002,16,0.97
6100,6/23/2026,7,421,3109,14,0.83
6101,12/7/2026,6,54,3821,17,0.84
6102,4/10/2025,1,394,3275,18,0.91
6103,12/7/2026,6,338,5041,18,0.93
6104,2/13/2026,6,187,2956,13,0.96
6105,3/15/2026,9,205,3675,8,0.91
6106,2/23/2026,3,480,1156,14,0.76
6107,10/21/2025,1,44,3930,19,0.8
6108,6/20/2026,3,286,4959,15,0.79
6109,1/26/2025,2,35,2707,16,0.77
6110,3/10/2025,2,383,2449,15,0.99
6111,7/18/2026,3,328,2758,18,0.81
6112,12/18/2025,9,135,5661,11,0.83
6113,4/25/2026,4,403,2200,7,0.76
6114,3/5/2026,6,247,4908,6,0.84
6115,12/24/2025,1,270,3183,11,0.89
6116,7/2/2025,9,31,1225,14,0.79
6117,1/27/2025,3,21,1533,10,0.98
6118,10/21/2025,3,414,1899,6,0.92
6119,11/20/2026,3,218,2201,17,0.85
6120,1/2/2026,1,80,5785,17,0.94
6121,4/13/2025,4,152,2315,8,0.99
6122,7/21/2026,9,389,5942,19,0.82
6123,5/10/2025,10,171,5471,18,0.88
6124,1/19/2025,10,497,4036,5,0.94
6125,6/14/2025,7,70,5579,11,0.88
6126,4/8/2026,5,78,1895,9,0.87
6127,9/4/2025,6,164,1642,19,0.95
6128,3/2/2025,5,471,5826,11,0.88
6129,1/11/2026,3,300,1824,7,0.99
6130,12/8/2026,9,367,3579,18,0.94
6131,2/16/2026,10,428,3075,5,0.94
6132,3/18/2026,6,37,5540,9,0.86
6133,11/27/2026,8,327,4155,12,0.76
6134,4/13/2025,8,384,2782,16,0.91
6135,3/9/2026,4,394,2302,18,0.98
6136,8/22/2025,6,469,5302,5,0.82
6137,4/1/2025,10,352,2238,5,0.99
6138,9/28/2026,4,320,5840,16,0.76
6139,12/7/2026,8,171,3841,7,0.92
6140,12/15/2025,6,157,1811,15,0.99
6141,12/3/2026,2,311,2477,12,0.91
6142,7/2/2026,1,269,3518,10,0.75
6143,11/16/2025,9,262,3459,18,0.85
6144,3/24/2025,9,447,723,8,0.78
6145,6/13/2026,4,313,2492,7,0.94
6146,12/5/2026,5,331,541,9,0.87
6147,5/8/2026,9,152,4157,11,0.98
6148,1/12/2025,9,183,1485,19,0.83
6149,12/29/2026,3,81,1598,7,0.91
6150,2/17/2026,2,342,1375,5,0.86
6151,12/30/2026,6,284,5563,5,0.81
6152,6/24/2026,4,468,5683,14,0.87
6153,8/19/2025,9,381,5467,13,0.8
6154,12/20/2026,9,36,2669,7,0.92
6155,1/26/2025,8,474,3281,12,0.97
6156,8/1/2025,3,45,2183,13,0.9
6157,3/6/2026,10,108,3763,17,0.84
6158,5/9/2026,8,464,3590,19,0.93
6159,2/24/2026,4,255,635,10,0.93
6160,9/14/2025,4,192,2145,8,0.8
6161,9/7/2025,4,186,5353,8,0.88
6162,2/14/2025,4,339,5496,17,0.85
6163,1/21/2026,9,47,2722,9,0.98
6164,12/24/2026,3,305,2108,7,0.97
6165,2/2/2025,9,81,1141,14,0.75
6166,10/11/2026,4,421,1673,14,0.99
6167,10/27/2026,10,348,2045,14,0.95
6168,6/26/2026,7,201,2622,19,0.82
6169,2/14/2026,5,421,2454,12,0.9
6170,9/23/2026,2,441,2730,12,0.78
6171,2/1/2026,9,487,2739,10,0.81
6172,5/11/2025,1,33,3368,10,0.76
6173,10/15/2026,9,84,5835,16,0.99
6174,2/24/2025,3,308,5967,6,0.84
6175,9/4/2026,1,64,5166,12,0.92
6176,10/8/2026,3,354,4066,9,0.78
6177,8/5/2025,4,88,1004,8,0.82
6178,7/22/2026,10,127,2990,19,0.88
6179,2/9/2026,8,259,658,6,0.99
6180,7/1/2025,6,459,5646,15,0.98
6181,3/28/2025,5,39,2274,17,0.94
6182,7/29/2025,9,360,635,7,0.82
6183,8/2/2025,4,123,5059,13,0.99
6184,3/4/2025,6,225,1842,9,0.95
6185,4/23/2025,7,354,4352,14,0.98
6186,2/11/2025,6,383,2300,15,0.92
6187,9/13/2026,4,87,3953,6,0.8
6188,7/2/2025,3,468,3898,8,0.92
6189,5/19/2025,5,73,3164,8,0.76
6190,2/20/2025,8,271,809,16,0.94
6191,5/23/2025,8,154,5487,18,0.87
6192,4/14/2026,9,179,4226,16,0.82
6193,1/31/2026,3,338,524,5,0.77
6194,9/8/2026,1,132,1369,15,0.83
6195,8/29/2026,8,254,2494,16,0.88
6196,8/9/2026,8,471,657,5,0.95
6197,10/27/2025,10,449,2593,9,0.78
6198,3/12/2025,7,90,3082,14,0.98
6199,1/30/2026,4,172,5663,13,0.81
6200,9/1/2026,1,443,3222,6,0.98
6201,3/20/2025,6,263,5617,18,0.93
6202,10/9/2026,7,284,5220,15,0.8
6203,4/6/2026,9,354,1319,16,0.97
6204,12/23/2025,7,394,2206,16,0.92
6205,10/9/2026,2,128,5030,7,0.8
6206,2/7/2025,5,207,4211,19,0.92
6207,6/30/2026,4,293,3698,17,0.97
6208,10/31/2025,6,47,1974,13,0.82
6209,10/30/2026,7,190,2098,19,0.93
6210,1/16/2026,4,241,1616,13,0.89
6211,4/26/2026,9,95,2702,17,0.92
6212,4/17/2025,10,210,2417,6,0.9
6213,1/26/2025,9,213,1687,12,0.87
6214,5/26/2025,2,453,4744,5,0.89
6215,3/8/2025,3,68,5742,16,0.95
6216,3/14/2026,8,377,2507,10,0.9
6217,6/5/2025,9,247,2183,18,0.99
6218,2/4/2025,9,229,4572,14,0.97
6219,10/14/2025,9,222,2330,17,0.79
6220,1/14/2025,8,228,3905,15,0.92
6221,7/25/2026,3,42,3674,13,0.93
6222,6/8/2026,8,482,5212,6,0.79
6223,6/20/2025,10,75,1016,12,0.75
6224,6/3/2026,7,292,1645,12,0.76
6225,6/10/2026,7,254,936,19,0.99
6226,11/9/2025,10,465,753,10,0.84
6227,3/26/2026,7,339,3090,6,0.95
6228,5/16/2026,5,267,4058,15,0.81
6229,3/20/2026,3,254,5937,5,0.84
6230,5/2/2025,3,141,5858,15,0.86
6231,11/7/2025,7,140,1074,7,0.98
6232,4/14/2025,5,109,2042,5,0.87
6233,10/1/2026,6,351,5009,8,0.91
6234,6/15/2026,4,423,3750,14,0.94
6235,11/10/2025,1,394,3785,19,0.8
6236,4/3/2025,9,278,5825,14,0.9
6237,8/2/2025,3,103,3983,17,0.93
6238,12/31/2025,7,383,3590,5,0.77
6239,9/30/2025,1,299,1694,8,0.78
6240,10/25/2025,2,445,4051,8,0.78
6241,5/10/2025,7,105,1546,9,0.86
6242,4/26/2025,5,301,5117,14,0.87
6243,11/13/2026,2,97,5587,5,0.81
6244,12/13/2026,3,213,5867,17,0.85
6245,4/20/2025,1,99,3005,15,0.91
6246,11/10/2025,3,71,4673,12,0.96
6247,7/7/2026,6,241,2684,12,0.94
6248,8/30/2026,8,411,2751,17,0.97
6249,5/19/2025,1,102,672,7,0.88
6250,6/3/2025,4,161,1004,5,0.98
6251,1/18/2025,5,275,2160,16,0.9
6252,8/1/2026,9,322,5865,15,0.77
6253,1/27/2025,4,328,4348,16,0.75
6254,11/2/2026,8,455,3202,7,0.95
6255,9/12/2025,2,345,2741,18,0.94
6256,12/8/2026,5,204,5031,5,0.78
6257,6/9/2026,4,67,3787,14,0.96
6258,10/13/2026,4,490,1907,5,0.88
6259,6/6/2025,5,51,3382,6,0.78
6260,5/26/2025,1,350,1626,13,1
6261,3/4/2026,6,68,4364,12,0.81
6262,2/11/2025,10,425,3668,6,0.99
6263,8/20/2025,3,414,1222,12,0.87
6264,1/7/2026,7,23,5835,10,0.96
6265,8/27/2026,10,202,1142,13,0.98
6266,1/21/2026,2,440,4759,8,0.97
6267,2/17/2025,1,372,1153,8,0.87
6268,4/28/2025,1,335,5772,10,0.98
6269,10/17/2025,8,400,3020,7,0.76
6270,2/13/2026,7,468,621,6,0.85
6271,8/29/2025,8,41,1049,8,0.9
6272,3/24/2026,8,258,927,19,0.98
6273,1/9/2025,10,40,2932,17,0.99
6274,1/19/2025,3,418,5505,6,0.93
6275,5/9/2025,10,489,4344,14,0.87
6276,5/6/2025,4,293,3277,8,0.99
6277,2/24/2026,10,445,2032,15,0.81
6278,11/19/2026,1,481,3082,17,0.77
6279,7/9/2025,10,108,837,17,0.89
6280,12/2/2026,9,87,2555,15,0.79
6281,1/13/2025,4,359,2190,16,0.92
6282,6/2/2026,7,351,1594,18,0.81
6283,6/10/2025,7,222,5038,15,0.81
6284,3/17/2025,9,219,2739,7,0.93
6285,8/13/2025,6,99,1898,7,0.77
6286,3/30/2025,9,60,2538,8,0.84
6287,9/27/2025,4,161,3971,6,0.89
6288,8/25/2025,6,396,745,10,0.92
6289,9/18/2026,8,63,1004,14,0.94
6290,6/26/2026,4,23,1114,17,0.75
6291,10/31/2025,7,490,3729,18,0.79
6292,5/17/2025,7,224,1388,14,0.88
6293,11/23/2025,5,170,3767,13,0.82
6294,11/2/2026,9,74,3419,10,0.8
6295,10/3/2025,1,118,4369,14,0.77
6296,5/1/2025,5,130,3057,18,0.89
6297,6/30/2025,10,110,1546,13,0.88
6298,8/6/2026,9,451,1569,10,0.88
6299,9/17/2026,6,173,876,14,0.98
6300,7/1/2025,1,476,5061,19,0.89
6301,8/1/2025,10,212,2348,14,0.83
6302,12/12/2025,3,486,2704,14,0.75
6303,4/6/2025,10,24,2500,14,0.79
6304,8/7/2026,4,494,5753,18,0.83
6305,7/10/2026,9,264,5297,17,0.99
6306,1/15/2026,7,315,5275,12,0.8
6307,12/21/2025,8,455,4992,12,0.97
6308,8/11/2026,4,167,4792,12,0.8
6309,10/9/2025,5,403,4596,18,0.93
